fight_id,winner,title_bout,weight_class,no_of_rounds,r_fighter,r_fighter_id,r_fighter_stance,b_fighter,b_fighter_id,b_fighter_stance,date,referee,referee_id,b_fighter_height,r_fighter_height,b_fighter_reach,r_fighter_reach,b_fighter_weight,r_fighter_weight
FT4145,Red ,FALSE,Bantamweight,3,Pedro Munhoz,1190,Orthodox,Damian Stasiak,1408,Orthodox,5/28/2017,Neil Hall,r94,165.1,167.64,177.8,165.1,135,135
FT4149,Red ,FALSE,Welterweight,3,Darren Till,1424,Southpaw,Jessin Ayari,1565,Orthodox,5/28/2017,Neil Hall,r94,182.88,182.88,185.42,187.96,155,170
FT4144,Red ,FALSE,Middleweight,3,Jack Hermansson,1569,Orthodox,Alex Nicholson,1504,Orthodox,5/28/2017,Bobby Rehman,r119,193.04,185.42,205.74,195.58,185,185
FT4150,Blue,FALSE,Lightweight,3,Marcin Held,1584,Orthodox,Damir Hadzovic,1520,Orthodox,5/28/2017,Bobby Rehman,r119,175.26,175.26,177.8,180.34,155,155
FT4142,Blue,FALSE,Welterweight,3,Abdul Razak Alhassan,1594,Orthodox,Omari Akhmedov,1131,Orthodox,5/28/2017,Bobby Rehman,r119,182.88,177.8,185.42,185.42,185,170
FT4140,Red ,FALSE,Light Heavyweight,3,Volkan Oezdemir,1620,Orthodox,Misha Cirkunov,1460,Orthodox,5/28/2017,Kevin Sataki,r124,190.5,187.96,195.58,190.5,205,205
FT4143,Blue,FALSE,Welterweight,3,Oliver Enkamp,1637,Switch,Nordine Taleb,1212,Orthodox,5/28/2017,Marc Goddard,r37,185.42,182.88,187.96,195.58,170,170
FT4153,Red ,FALSE,Middleweight,3,Vitor Belfort,86,Southpaw,Nate Marquardt,335,Orthodox,6/3/2017,Osiris Maia,r109,182.88,182.88,187.96,187.96,185,185
FT4156,Red ,FALSE,Bantamweight,3,Raphael Assuncao,809,Orthodox,Marlon Moraes,1638,Orthodox,6/3/2017,Osiris Maia,r109,167.64,165.1,170.18,167.64,135,135
FT4151,Blue,TRUE ,Featherweight,5,Jose Aldo,815,Orthodox,Max Holloway,913,Orthodox,6/3/2017,John McCarthy,r2,180.34,170.18,175.26,177.8,155,145
FT4155,Blue,FALSE,Welterweight,3,Erick Silva,849,Orthodox,Yancy Medeiros,1070,Orthodox,6/3/2017,Eduardo Herdy,r120,177.8,182.88,190.5,187.96,155,170
FT4158,Blue,FALSE,Bantamweight,3,Iuri Alcantara,850,Southpaw,Brian Kelleher,1639,Switch,6/3/2017,Eduardo Herdy,r120,167.64,175.26,167.64,180.34,135,135
FT4157,Blue,FALSE,Bantamweight,3,Johnny Eduardo,852,Orthodox,Matthew Lopez,1547,Southpaw,6/3/2017,Mario Yamasaki,r7,170.18,170.18,175.26,180.34,135,135
FT4152,Red ,FALSE,Women's Strawweight,3,Claudia Gadelha,1286,Orthodox,Karolina Kowalkiewicz,1491,Orthodox,6/3/2017,Mario Yamasaki,r7,160.02,162.56,162.56,160.02,115,115
FT4160,Red ,FALSE,Welterweight,3,Luan Chagas,1528,Orthodox,Jimmy Wallhead,1566,Orthodox,6/3/2017,Eduardo Herdy,r120,177.8,182.88,185.42,190.5,170,170
FT4159,Red ,FALSE,Women's Strawweight,3,Viviane Pereira,1608,Orthodox,Jamie Moyle,1599,Orthodox,6/3/2017,Mario Yamasaki,r7,154.94,154.94,165.1,160.02,115,115
FT4154,Red ,FALSE,Middleweight,3,Paulo Costa,1629,NULL,Oluwale Bamgbose,1457,Switch,6/3/2017,John McCarthy,r2,180.34,185.42,198.12,182.88,185,185
FT4165,Blue,FALSE,Flyweight,3,Tim Elliott,939,Southpaw,Ben Nguyen,1419,Switch,6/10/2017,Marc Goddard,r37,165.1,170.18,165.1,167.64,125,135
FT4169,Red ,FALSE,Flyweight,3,John Moraga,983,Orthodox,Ashkan Mokhtarian,1641,Southpaw,6/10/2017,Marc Goddard,r37,167.64,167.64,170.18,167.64,125,125
FT4162,Red ,FALSE,Middleweight,3,Derek Brunson,1015,Southpaw,Daniel Kelly,1339,Southpaw,6/10/2017,John Sharp,r59,182.88,185.42,177.8,195.58,185,185
FT4170,Blue,FALSE,Welterweight,3,Kiichi Kunimoto,1160,Orthodox,Zak Ottow,1577,Orthodox,6/10/2017,John Sharp,r59,180.34,177.8,182.88,180.34,170,170
FT4161,Blue,FALSE,Heavyweight,5,Derrick Lewis,1223,Orthodox,Mark Hunt,741,Orthodox,6/10/2017,Marc Goddard,r37,177.8,190.5,182.88,200.66,265,260
FT4163,Red ,FALSE,Lightweight,3,Dan Hooker,1262,Switch,Ross Pearson,651,Orthodox,6/10/2017,Neil Swailes,r136,172.72,182.88,175.26,190.5,155,155
FT4167,Blue,FALSE,Lightweight,3,Damien Brown,1514,Orthodox,Vinc Pichel,1011,Orthodox,6/10/2017,Mark Craig,r153,177.8,177.8,182.88,172.72,155,155
FT4164,Red ,FALSE,Light Heavyweight,3,Ion Cutelaba,1533,Southpaw,Henrique da Silva,1532,Orthodox,6/10/2017,Mark Craig,r153,190.5,185.42,193.04,190.5,205,205
FT4166,Red ,FALSE,Featherweight,3,Alexander Volkanovski,1595,Orthodox,Mizuto Hirota,1032,Orthodox,6/10/2017,John Sharp,r59,170.18,167.64,170.18,180.34,155,145
FT4171,Red ,FALSE,Women's Strawweight,3,JJ Aldrich,1606,Southpaw,Chanmi Jeon,1642,Orthodox,6/10/2017,Neil Swailes,r136,165.1,165.1,170.18,170.18,115,125
FT4168,Red ,FALSE,Welterweight,3,Luke Jumeau,1640,Orthodox,Dominique Steele,1450,Orthodox,6/10/2017,Neil Swailes,r136,177.8,180.34,187.96,182.88,170,170
FT4173,Blue,FALSE,Heavyweight,3,Andrei Arlovski,210,Orthodox,Marcin Tybura,1518,Orthodox,6/17/2017,John Sharp,r59,190.5,190.5,198.12,195.58,249,240
FT4174,Blue,FALSE,Welterweight,3,Dong Hyun Kim,556,Southpaw,Colby Covington,1316,Orthodox,6/17/2017,Steve Perceval,r60,180.34,187.96,182.88,193.04,170,170
FT4176,Blue,FALSE,Lightweight,3,Takanori Gomi,711,Southpaw,Jon Tuck,996,Orthodox,6/17/2017,Marc Goddard,r37,180.34,170.18,185.42,177.8,155,155
FT4178,Red ,FALSE,Featherweight,3,Alex Caceres,811,Southpaw,Rolando Dy,1645,Orthodox,6/17/2017,Neil Swailes,r136,172.72,177.8,175.26,185.42,145,145
FT4179,Blue,FALSE,Flyweight,3,Justin Scoggins,1153,Southpaw,Ulka Sasaki,1315,Southpaw,6/17/2017,Marc Goddard,r37,177.8,170.18,180.34,167.64,125,125
FT4175,Blue,FALSE,Welterweight,3,Tarec Saffiedine,1158,Switch,Rafael Dos Anjos,595,Southpaw,6/17/2017,Greg Kleynjans,r129,172.72,177.8,177.8,177.8,170,170
FT4172,Red ,FALSE,Women's Bantamweight,5,Holly Holm,1399,Southpaw,Bethe Correia,1152,Orthodox,6/17/2017,Marc Goddard,r37,165.1,172.72,162.56,175.26,135,145
FT4177,Blue,FALSE,Heavyweight,3,Cyril Asker,1521,Orthodox,Walt Harris,1146,Southpaw,6/17/2017,John Sharp,r59,195.58,182.88,195.58,187.96,250,247
FT4180,Blue,FALSE,Bantamweight,3,Kwan Ho Kwak,1593,Switch,Russell Doane,1172,Orthodox,6/17/2017,Steve Perceval,r60,170.18,165.1,177.8,177.8,135,135
FT4181,Red ,FALSE,Flyweight,3,Naoki Inoue,1643,Orthodox,Carls John De Tomas,1646,Southpaw,6/17/2017,Neil Swailes,r136,165.1,175.26,180.34,180.34,125,125
FT4182,Blue,FALSE,Women's Bantamweight,3,Ji Yeon Kim,1644,Orthodox,Lucie Pudilova,1630,Orthodox,6/17/2017,Greg Kleynjans,r129,172.72,170.18,170.18,182.88,125,125
FT4187,Blue,FALSE,Featherweight,3,BJ Penn,227,Orthodox,Dennis Siver,478,Orthodox,6/25/2017,Kevin MacDonald,r73,167.64,175.26,177.8,177.8,145,155
FT4188,Red ,FALSE,Lightweight,3,Clay Guida,438,Orthodox,Erik Koch,805,Southpaw,6/25/2017,Keith Peterson,r48,177.8,170.18,180.34,177.8,155,155
FT4184,Red ,FALSE,Middleweight,3,Tim Boetsch,542,Orthodox,Johny Hendricks,659,Southpaw,6/25/2017,Kevin MacDonald,r73,175.26,182.88,175.26,187.96,185,185
FT4186,Red ,FALSE,Welterweight,3,Tim Means,918,Orthodox,Alex Garcia,1155,Orthodox,6/25/2017,Mario Yamasaki,r7,175.26,187.96,182.88,190.5,170,170
FT4183,Blue,FALSE,Lightweight,5,Michael Chiesa,945,Southpaw,Kevin Lee,1179,Orthodox,6/25/2017,Mario Yamasaki,r7,175.26,185.42,195.58,190.5,170,170
FT4192,Red ,FALSE,Lightweight,3,Anthony Rocco Martin,1177,Orthodox,Johnny Case,1328,Orthodox,6/25/2017,Gary Ritter,r53,177.8,182.88,182.88,185.42,155,170
FT4189,Blue,FALSE,Middleweight,3,Vitor Miranda,1236,Orthodox,Marvin Vettori,1561,Southpaw,6/25/2017,Gary Ritter,r53,182.88,185.42,187.96,195.58,185,185
FT4185,Red ,FALSE,Women's Strawweight,3,Felice Herrig,1366,Orthodox,Justine Kish,1494,Orthodox,6/25/2017,Keith Peterson,r48,165.1,162.56,162.56,165.1,125,115
FT4193,Blue,FALSE,Light Heavyweight,3,Josh Stansbury,1542,NULL,Jeremy Kimball,1617,Switch,6/25/2017,Mario Yamasaki,r7,182.88,187.96,182.88,187.96,205,205
FT4190,Blue,FALSE,Lightweight,3,Devin Powell,1612,Orthodox,Darrell Horcher,1523,Southpaw,6/25/2017,Kevin MacDonald,r73,177.8,182.88,177.8,185.42,155,155
FT4191,Red ,FALSE,Featherweight,3,Jared Gordon,1647,Orthodox,Michel Quinones,1648,Orthodox,6/25/2017,Keith Peterson,r48,177.8,175.26,185.42,172.72,155,155
FT4201,Blue,FALSE,Light Heavyweight,3,Ed Herman,395,Orthodox,CB Dollaway,564,Orthodox,7/7/2017,Marc Goddard,r37,187.96,185.42,193.04,195.58,185,205
FT4203,Red ,FALSE,Featherweight,3,Gray Maynard,494,Orthodox,Teruto Ishihara,1464,Southpaw,7/7/2017,Jason Herzog,r55,170.18,175.26,175.26,177.8,135,155
FT4197,Red ,FALSE,Middleweight,3,Brad Tavares,720,Orthodox,Elias Theodorou,1214,Orthodox,7/7/2017,Marc Goddard,r37,185.42,185.42,190.5,187.96,185,185
FT4194,Blue,FALSE,Lightweight,5,Michael Johnson,766,Southpaw,Justin Gaethje,1649,Orthodox,7/7/2017,John McCarthy,r2,180.34,177.8,177.8,185.42,155,145
FT4200,Red ,FALSE,Welterweight,3,James Krause,1090,Orthodox,Tom Gallicchio,1651,Southpaw,7/7/2017,Chris Tognoni,r70,177.8,187.96,185.42,185.42,170,170
FT4195,Blue,TRUE ,Welterweight,4,Dhiego Lima,1275,Orthodox,Jesse Taylor,572,Orthodox,7/7/2017,Jason Herzog,r55,182.88,187.96,185.42,187.96,170,170
FT4202,Red ,FALSE,Women's Strawweight,3,Tecia Torres,1369,Orthodox,Juliana Lima,1295,Orthodox,7/7/2017,Chris Tognoni,r70,165.1,154.94,165.1,152.4,115,115
FT4199,Red ,FALSE,Women's Strawweight,3,Angela Hill,1379,Orthodox,Ashley Yoder,1601,Southpaw,7/7/2017,Jason Herzog,r55,170.18,160.02,175.26,162.56,115,115
FT4196,Red ,FALSE,Light Heavyweight,3,Jared Cannonier,1388,Switch,Nick Roehrick,1650,Orthodox,7/7/2017,John McCarthy,r2,187.96,180.34,190.5,195.58,205,185
FT4198,Red ,FALSE,Light Heavyweight,3,Jordan Johnson,1616,Orthodox,Marcel Fortuna,1621,Orthodox,7/7/2017,John McCarthy,r2,185.42,187.96,187.96,200.66,205,205
FT4205,Blue,FALSE,Heavyweight,3,Fabricio Werdum,476,Orthodox,Alistair Overeem,900,Orthodox,7/8/2017,Herb Dean,r18,193.04,193.04,203.2,195.58,265,231
FT4209,Blue,FALSE,Heavyweight,3,Travis Browne,729,Orthodox,Aleksei Oleinik,1260,Orthodox,7/8/2017,John McCarthy,r2,187.96,198.12,203.2,200.66,240,255
FT4207,Red ,FALSE,Lightweight,3,Anthony Pettis,828,Orthodox,Jim Miller,589,Southpaw,7/8/2017,Herb Dean,r18,172.72,177.8,180.34,182.88,155,170
FT4212,Blue,FALSE,Welterweight,3,Jordan Mein,1037,Orthodox,Belal Muhammad,1535,Orthodox,7/8/2017,Mark Smith,r108,180.34,182.88,182.88,185.42,170,170
FT4204,Blue,TRUE ,Middleweight,5,Yoel Romero,1067,Southpaw,Robert Whittaker,1000,Orthodox,7/8/2017,John McCarthy,r2,182.88,182.88,185.42,185.42,185,185
FT4211,Red ,FALSE,Middleweight,3,Thiago Santos,1100,Orthodox,Gerald Meerschaert,1603,Southpaw,7/8/2017,Marc Goddard,r37,185.42,187.96,195.58,193.04,185,205
FT4206,Blue,FALSE,Heavyweight,3,Daniel Omielanczuk,1116,Southpaw,Curtis Blaydes,1517,Orthodox,7/8/2017,Marc Goddard,r37,193.04,182.88,203.2,187.96,265,247
FT4210,Red ,FALSE,Welterweight,3,Chad Laprise,1211,Orthodox,Brian Camozzi,1602,Orthodox,7/8/2017,Herb Dean,r18,187.96,177.8,198.12,180.34,170,170
FT4208,Red ,FALSE,Bantamweight,3,Rob Font,1271,Orthodox,Douglas Silva de Andrade,1183,Orthodox,7/8/2017,Mark Smith,r108,170.18,172.72,172.72,180.34,135,135
FT4213,Red ,FALSE,Featherweight,3,Cody Stamann,1652,Orthodox,Terrion Ware,1654,Orthodox,7/8/2017,Marc Goddard,r37,172.72,167.64,180.34,162.56,135,135
FT4214,Red ,FALSE,Light Heavyweight,3,Trevin Giles,1653,Orthodox,James Bochnovic,1655,Orthodox,7/8/2017,Mark Smith,r108,193.04,182.88,205.74,187.96,205,185
FT4215,Blue,FALSE,Welterweight,5,Gunnar Nelson,992,Switch,Santiago Ponzinibbio,1129,Orthodox,7/16/2017,Leon Roberts,r38,182.88,180.34,185.42,182.88,170,170
FT4226,Red ,FALSE,Women's Bantamweight,3,Leslie Smith,1216,Orthodox,Amanda Lemos,1661,Southpaw,7/16/2017,Rich Mitchell,r143,162.56,175.26,165.1,167.64,135,135
FT4216,Blue,FALSE,Women's Strawweight,3,Joanne Calderwood,1368,Orthodox,Cynthia Calvillo,1625,Orthodox,7/16/2017,Marc Goddard,r37,162.56,167.64,162.56,165.1,115,125
FT4217,Blue,FALSE,Lightweight,3,Stevie Ray,1415,Southpaw,Paul Felder,1331,Orthodox,7/16/2017,Grant Waterman,r106,180.34,177.8,177.8,177.8,155,155
FT4221,Red ,FALSE,Welterweight,3,Danny Roberts,1480,Southpaw,Bobby Nash,1614,Orthodox,7/16/2017,Rich Mitchell,r143,182.88,185.42,187.96,187.96,170,170
FT4219,Red ,FALSE,Light Heavyweight,3,Khalil Rountree Jr.,1539,Southpaw,Paul Craig,1609,Orthodox,7/16/2017,Leon Roberts,r38,190.5,185.42,193.04,193.04,205,205
FT4225,Red ,FALSE,Bantamweight,3,Brett Johns,1586,Orthodox,Albert Morales,1574,Orthodox,7/16/2017,Leon Roberts,r38,175.26,170.18,182.88,180.34,135,135
FT4223,Blue,FALSE,Welterweight,3,Charlie Ward,1587,Orthodox,Galore Bofando,1659,Switch,7/16/2017,Marc Goddard,r37,180.34,180.34,182.88,185.42,170,170
FT4218,Red ,FALSE,Middleweight,3,Jack Marshman,1591,Orthodox,Ryan Janes,1605,Orthodox,7/16/2017,Rich Mitchell,r143,190.5,182.88,193.04,185.42,185,185
FT4222,Red ,FALSE,Flyweight,3,Alexandre Pantoja,1615,Orthodox,Neil Seery,1200,Orthodox,7/16/2017,Grant Waterman,r106,162.56,165.1,162.56,170.18,125,125
FT4220,Blue,FALSE,Heavyweight,3,James Mulheron,1656,Orthodox,Justin Willis,1658,Southpaw,7/16/2017,Marc Goddard,r37,185.42,177.8,198.12,185.42,264,243
FT4224,Red ,FALSE,Lightweight,3,Danny Henry,1657,Orthodox,Daniel Teymur,1660,Orthodox,7/16/2017,Grant Waterman,r106,165.1,182.88,175.26,185.42,145,145
FT4232,Blue,FALSE,Middleweight,3,Rafael Natal,739,Orthodox,Eryk Anders,1662,Southpaw,7/22/2017,Keith Peterson,r48,185.42,182.88,190.5,193.04,185,185
FT4227,Red ,FALSE,Middleweight,5,Chris Weidman,797,Orthodox,Kelvin Gastelum,1055,Southpaw,7/22/2017,John McCarthy,r2,175.26,187.96,180.34,198.12,185,185
FT4228,Blue,FALSE,Featherweight,3,Dennis Bermudez,889,Orthodox,Darren Elkins,706,Orthodox,7/22/2017,Dan Miragliotta,r25,177.8,167.64,180.34,167.64,145,155
FT4233,Blue,FALSE,Welterweight,3,Ryan LaFlare,1047,Southpaw,Alex Oliveira,1403,Orthodox,7/22/2017,John McCarthy,r2,180.34,185.42,193.04,187.96,170,170
FT4229,Red ,FALSE,Light Heavyweight,3,Patrick Cummins,1189,Orthodox,Gian Villante,1068,Orthodox,7/22/2017,John McCarthy,r2,190.5,187.96,193.04,193.04,205,205
FT4239,Blue,FALSE,Lightweight,3,Frankie Perez,1391,Orthodox,Chris Wade,1318,Orthodox,7/22/2017,Todd Ronald Anderson,r100,177.8,180.34,177.8,185.42,155,155
FT4237,Blue,FALSE,Heavyweight,3,Tim Johnson,1406,Southpaw,Junior Albini,1663,Orthodox,7/22/2017,John McCarthy,r2,190.5,190.5,187.96,195.58,264,265
FT4231,Blue,FALSE,Welterweight,3,Lyman Good,1444,Orthodox,Elizeu Zaleski dos Santos,1423,Orthodox,7/22/2017,Todd Ronald Anderson,r100,180.34,182.88,185.42,187.96,170,170
FT4230,Red ,FALSE,Bantamweight,3,Jimmie Rivera,1447,Orthodox,Thomas Almeida,1341,Southpaw,7/22/2017,Dan Miragliotta,r25,170.18,162.56,177.8,172.72,135,135
FT4235,Blue,FALSE,Featherweight,3,Kyle Bochniak,1498,Orthodox,Jeremy Kennedy,1562,Orthodox,7/22/2017,Todd Ronald Anderson,r100,180.34,170.18,180.34,177.8,145,145
FT4234,Blue,FALSE,Heavyweight,3,Damian Grabowski,1505,Orthodox,Chase Sherman,1552,Orthodox,7/22/2017,Dan Miragliotta,r25,193.04,185.42,198.12,190.5,250,241
FT4238,Red ,FALSE,Featherweight,3,Shane Burgos,1604,Orthodox,Godofredo Pepey,964,Orthodox,7/22/2017,Keith Peterson,r48,170.18,180.34,185.42,190.5,145,145
FT4236,Blue,FALSE,Bantamweight,3,Brian Kelleher,1639,Switch,Marlon Vera,1357,Switch,7/22/2017,Keith Peterson,r48,172.72,167.64,177.8,167.64,135,135
FT4243,Red ,FALSE,Welterweight,3,Robbie Lawler,250,Southpaw,Donald Cerrone,783,Orthodox,7/29/2017,John McCarthy,r2,185.42,180.34,185.42,187.96,155,170
FT4251,Blue,FALSE,Lightweight,3,Joshua Burkman,355,Orthodox,Drew Dober,1147,Southpaw,7/29/2017,Jason Herzog,r55,172.72,177.8,177.8,182.88,155,170
FT4245,Red ,FALSE,Featherweight,3,Ricardo Lamas,840,Orthodox,Jason Knight,1486,Orthodox,7/29/2017,Mike Beltran,r96,177.8,172.72,180.34,180.34,145,145
FT4244,Blue,FALSE,Light Heavyweight,3,Jimi Manuwa,990,Orthodox,Volkan Oezdemir,1620,Orthodox,7/29/2017,Jason Herzog,r55,187.96,185.42,190.5,200.66,205,205
FT4241,Red ,TRUE ,Welterweight,5,Tyron Woodley,1021,Orthodox,Demian Maia,515,Southpaw,7/29/2017,Herb Dean,r18,185.42,175.26,182.88,187.96,170,170
FT4240,Draw,TRUE ,Light Heavyweight,5,Daniel Cormier,1063,Orthodox,Jon Jones,578,Orthodox,7/29/2017,John McCarthy,r2,193.04,180.34,213.36,182.88,205,235
FT4248,Blue,FALSE,Featherweight,3,Andre Fili,1124,Orthodox,Calvin Kattar,1665,Orthodox,7/29/2017,John McCarthy,r2,180.34,180.34,182.88,187.96,145,145
FT4246,Red ,FALSE,Catch Weight,3,Aljamain Sterling,1191,Orthodox,Renan Barao,820,Orthodox,7/29/2017,Herb Dean,r18,167.64,170.18,177.8,180.34,135,135
FT4247,Red ,FALSE,Featherweight,3,Brian Ortega,1296,Switch,Renato Moicano,1385,Orthodox,7/29/2017,Jason Herzog,r55,180.34,172.72,182.88,175.26,145,145
FT4249,Blue,FALSE,Women's Strawweight,3,Kailin Curran,1360,Orthodox,Alexandra Albu,1414,Orthodox,7/29/2017,Herb Dean,r18,157.48,162.56,160.02,165.1,115,115
FT4242,Red ,TRUE ,Women's Featherweight,5,Cris Cyborg,1527,Orthodox,Tonya Evinger,1664,Orthodox,7/29/2017,Mike Beltran,r96,170.18,172.72,177.8,172.72,135,145
FT4250,Blue,FALSE,Flyweight,3,Eric Shelton,1618,Orthodox,Jarred Brooks,1666,Switch,7/29/2017,Mike Beltran,r96,160.02,167.64,157.48,172.72,125,125
FT4258,Blue,FALSE,Middleweight,3,Bradley Scott,1004,NULL,Jack Hermansson,1569,Orthodox,8/5/2017,Bladimir Puga,r154,185.42,185.42,195.58,193.04,185,170
FT4259,Red ,FALSE,Flyweight,3,Dustin Ortiz,1132,Orthodox,Hector Sandoval,1551,Orthodox,8/5/2017,Jerin Valel,r75,157.48,165.1,162.56,165.1,125,125
FT4252,Red ,FALSE,Flyweight,5,Sergio Pettis,1134,Orthodox,Brandon Moreno,1578,Orthodox,8/5/2017,John McCarthy,r2,170.18,167.64,177.8,175.26,125,135
FT4254,Blue,FALSE,Welterweight,3,Alan Jouban,1301,Southpaw,Niko Price,1611,Orthodox,8/5/2017,Gary Copeland,r71,182.88,182.88,193.04,185.42,170,170
FT4256,Red ,FALSE,Middleweight,3,Sam Alvey,1303,Southpaw,Rashad Evans,353,Orthodox,8/5/2017,John McCarthy,r2,182.88,187.96,190.5,190.5,205,205
FT4257,Red ,FALSE,Bantamweight,3,Alejandro Perez,1348,Orthodox,Andre Soukhamthath,1627,Orthodox,8/5/2017,Kevin MacDonald,r73,175.26,167.64,177.8,170.18,135,135
FT4260,Blue,FALSE,Bantamweight,3,Henry Briones,1350,NULL,Rani Yahya,779,Orthodox,8/5/2017,Kevin MacDonald,r73,167.64,172.72,170.18,175.26,135,135
FT4261,Red ,FALSE,Bantamweight,3,Jose Quinonez,1354,NULL,Diego Rivas,1340,Orthodox,8/5/2017,John McCarthy,r2,172.72,172.72,175.26,175.26,145,135
FT4253,Blue,FALSE,Women's Strawweight,3,Randa Markos,1373,Orthodox,Alexa Grasso,1583,Orthodox,8/5/2017,Jerin Valel,r75,165.1,162.56,167.64,160.02,115,115
FT4263,Blue,FALSE,Lightweight,3,Alvaro Herrera,1477,NULL,Jordan Rinaldi,1529,Orthodox,8/5/2017,Gary Copeland,r71,177.8,182.88,182.88,187.96,145,155
FT4255,Blue,FALSE,Featherweight,3,Martin Bravo,1582,Southpaw,Humberto Bandenay,1668,Southpaw,8/5/2017,Jerin Valel,r75,180.34,172.72,NULL,180.34,145,145
FT4262,Red ,FALSE,Flyweight,3,Joseph Morales,1667,Switch,Roberto Sanchez,1669,Orthodox,8/5/2017,Bladimir Puga,r154,167.64,167.64,167.64,175.26,125,125
FT4265,Red ,FALSE,Middleweight,3,Siyar Bahadurzada,931,Orthodox,Rob Wilkinson,1671,Orthodox,9/2/2017,Leon Roberts,r38,190.5,180.34,203.2,185.42,185,170
FT4271,Red ,FALSE,Lightweight,3,Rustam Khabilov,1014,Orthodox,Desmond Green,1632,Southpaw,9/2/2017,Neil Hall,r94,177.8,172.72,185.42,185.42,155,155
FT4270,Red ,FALSE,Lightweight,3,Michel Prazeres,1077,Orthodox,Mads Burnell,1673,Orthodox,9/2/2017,Kevin Sataki,r124,172.72,167.64,175.26,170.18,145,170
FT4272,Blue,FALSE,Light Heavyweight,3,Francimar Barroso,1102,Orthodox,Aleksandar Rakic,1674,Orthodox,9/2/2017,Marc Goddard,r37,193.04,185.42,198.12,190.5,205,205
FT4269,Red ,FALSE,Lightweight,3,Mairbek Taisumov,1163,Orthodox,Felipe Silva,1563,Orthodox,9/2/2017,Leon Roberts,r38,182.88,175.26,195.58,185.42,155,155
FT4267,Red ,FALSE,Welterweight,3,Leon Edwards,1342,Southpaw,Bryan Barberena,1383,Southpaw,9/2/2017,Neil Hall,r94,182.88,182.88,182.88,187.96,170,170
FT4266,Red ,FALSE,Women's Bantamweight,3,Marion Reneau,1389,Orthodox,Talita Bernardo,1672,Orthodox,9/2/2017,Kevin Sataki,r124,162.56,167.64,172.72,172.72,135,135
FT4268,Red ,FALSE,Welterweight,3,Darren Till,1424,Southpaw,Bojan Velickovic,1522,Southpaw,9/2/2017,Marc Goddard,r37,182.88,182.88,193.04,187.96,170,170
FT4275,Red ,FALSE,Lightweight,3,Thibault Gouti,1512,Orthodox,Andrew Holbrook,1449,Southpaw,9/2/2017,Neil Hall,r94,180.34,177.8,177.8,182.88,155,155
FT4274,Blue,FALSE,Light Heavyweight,3,Bojan Mihajlovic,1548,Orthodox,Abdul-Kerim Edilov,1676,Orthodox,9/2/2017,Kevin Sataki,r124,187.96,180.34,198.12,185.42,205,205
FT4264,Red ,FALSE,Heavyweight,5,Alexander Volkov,1590,Orthodox,Stefan Struve,634,Orthodox,9/2/2017,Marc Goddard,r37,210.82,200.66,213.36,203.2,265,250
FT4273,Blue,FALSE,Featherweight,3,Mike Santiago,1670,Orthodox,Zabit Magomedsharipov,1675,Orthodox,9/2/2017,Leon Roberts,r38,185.42,177.8,185.42,175.26,145,145
FT4280,Red ,FALSE,Featherweight,3,Jeremy Stephens,482,Orthodox,Gilbert Melendez,1062,Orthodox,9/9/2017,Jerin Valel,r75,175.26,172.72,185.42,180.34,145,145
FT4284,Blue,FALSE,Lightweight,3,Mitch Clarke,897,Orthodox,Alex White,1224,Southpaw,9/9/2017,Jerin Valel,r75,182.88,177.8,180.34,185.42,155,155
FT4277,Blue,FALSE,Welterweight,3,Neil Magny,1030,Orthodox,Rafael Dos Anjos,595,Southpaw,9/9/2017,Yves Lavigne,r20,172.72,190.5,177.8,203.2,170,170
FT4279,Red ,FALSE,Light Heavyweight,3,Ilir Latifi,1043,Orthodox,Tyson Pedro,1596,Orthodox,9/9/2017,Dan Miragliotta,r25,190.5,177.8,200.66,185.42,205,205
FT4281,Blue,FALSE,Women's Bantamweight,3,Sara McMann,1069,Orthodox,Ketlen Vieira,1580,Orthodox,9/9/2017,Yves Lavigne,r20,172.72,167.64,172.72,167.64,135,135
FT4276,Red ,TRUE ,Women's Bantamweight,5,Amanda Nunes,1098,Orthodox,Valentina Shevchenko,1492,Southpaw,9/9/2017,John McCarthy,r2,165.1,172.72,167.64,175.26,125,145
FT4286,Red ,FALSE,Lightweight,3,Kajan Johnson,1254,Orthodox,Adriano Martins,1130,Southpaw,9/9/2017,John McCarthy,r2,177.8,180.34,182.88,190.5,155,155
FT4282,Red ,FALSE,Women's Bantamweight,3,Sarah Moras,1277,NULL,Ashlee Evans-Smith,1363,Orthodox,9/9/2017,Yves Lavigne,r20,172.72,170.18,170.18,170.18,125,135
FT4278,Red ,FALSE,Flyweight,3,Henry Cejudo,1380,Orthodox,Wilson Reis,1114,Southpaw,9/9/2017,Jerin Valel,r75,162.56,162.56,165.1,162.56,125,135
FT4285,Blue,FALSE,Heavyweight,3,Luis Henrique,1493,Orthodox,Arjan Bhullar,1677,Orthodox,9/9/2017,Dan Miragliotta,r25,185.42,187.96,190.5,187.96,245,243
FT4283,Blue,FALSE,Featherweight,3,Gavin Tucker,1623,Southpaw,Rick Glenn,1573,Southpaw,9/9/2017,Kyle Cardinal,r155,182.88,167.64,177.8,167.64,145,145
FT4289,Blue,FALSE,Middleweight,3,Hector Lombard,980,Southpaw,Anthony Smith,1087,Orthodox,9/16/2017,Dan Miragliotta,r25,193.04,175.26,193.04,180.34,205,185
