"fight_id","winner","title_bout","weight_class","no_of_rounds","r_fighter","r_fighter_id","r_fighter_stance","b_fighter","b_fighter_id","b_fighter_stance","date","referee","referee_id","b_fighter_height","r_fighter_height","b_fighter_reach","r_fighter_reach","b_fighter_weight","r_fighter_weight","records_id","fight_id-2","b_current_lose_streak","b_current_win_streak","b_draw","b_longest_win_streak","b_losses","b_total_title_bouts","b_win_by_decision_majority","b_win_by_decision_split","b_win_by_decision_unanimous","b_win_by_ko_tko","b_win_by_submission","b_win_by_tko_doctor_stoppage","b_wins","b_total_rounds_fought","b_total_time_fought_seconds","r_current_lose_streak","r_current_win_streak","r_draw","r_longest_win_streak","r_losses","r_total_rounds_fought","r_total_time_fought_seconds","r_total_title_bouts","r_win_by_decision_majority","r_win_by_decision_split","r_win_by_decision_unanimous","r_win_by_ko_tko","r_win_by_submission","r_win_by_tko_doctor_stoppage","r_wins"
"FT4000","Blue","FALSE","Flyweight",3,"John Moraga",983,"Orthodox","Sergio Pettis",1134,"Orthodox","2017-01-15","Herb Dean","r18",167.64,167.64,175.26,167.64,135,125,"record4000","FT4000",0,2,0,2,2,0,0,0,5,0,0,0,5,20,824.7142857,2,0,0,2,4,25,757,1,0,1,0,1,3,0,5
"FT4006","Red ","FALSE","Heavyweight",3,"Walt Harris",1146,"Southpaw","Chase Sherman",1552,"Orthodox","2017-01-15","Al Guinee","r121",193.04,195.58,198.12,195.58,250,250,"record4006","FT4006",1,0,0,0,1,0,0,0,0,0,0,0,0,3,900,1,0,0,1,4,10,534.4,0,0,0,0,1,0,0,1
"FT4004","Red ","FALSE","Lightweight",3,"Anthony Rocco Martin",1177,"Orthodox","Alex White",1224,"Southpaw","2017-01-15","Al Guinee","r121",182.88,182.88,180.34,185.42,155,170,"record4004","FT4004",0,1,0,1,2,0,0,0,1,1,0,0,2,10,654,0,1,0,1,3,11,581,0,0,0,0,0,2,0,2
"FT4003","Red ","FALSE","Heavyweight",3,"Aleksei Oleinik",1260,"Orthodox","Viktor Pesta",1241,"Orthodox","2017-01-15","Nic Jones","r150",190.5,187.96,195.58,203.2,240,240,"record4003","FT4003",2,0,0,1,3,0,0,0,1,0,0,0,1,11,707,1,0,0,2,1,5,413,0,0,0,0,1,1,0,2
"FT4002","Blue","FALSE","Bantamweight",3,"Frankie Saenz",1304,"Orthodox","Augusto Mendes",1507,"Orthodox","2017-01-15","Herb Dean","r18",167.64,167.64,165.1,167.64,135,135,"record4002","FT4002",1,0,0,0,1,0,0,0,0,0,0,0,0,1,258,2,0,0,3,2,15,862.8,0,0,1,2,0,0,0,3
"FT3997","Red ","FALSE","Featherweight",5,"Yair Rodriguez",1347,NULL,"BJ Penn",227,"Orthodox","2017-01-15","John McCarthy","r2",175.26,180.34,177.8,180.34,155,145,"record3997","FT3997",4,0,0,3,11,11,0,0,1,6,4,1,12,68,829.8695652,0,5,0,5,0,16,927,1,0,2,2,1,0,0,5
"FT4005","Blue","FALSE","Women's Strawweight",3,"Jocelyn Jones-Lybarger",1489,"Orthodox","Nina Ansaroff",1344,"Orthodox","2017-01-15","Nic Jones","r150",165.1,170.18,162.56,162.56,115,115,"record4005","FT4005",2,0,0,0,2,0,0,0,0,0,0,0,0,6,900,2,0,0,0,2,6,900,0,0,0,0,0,0,0,0
"FT4007","Blue","FALSE","Light Heavyweight",3,"Bojan Mihajlovic",1548,"Orthodox","Joachim Christensen",1579,"Orthodox","2017-01-15","Nic Jones","r150",190.5,180.34,193.04,185.42,205,205,"record4007","FT4007",1,0,0,0,1,0,0,0,0,0,0,0,0,2,583,1,0,0,0,1,1,94,0,0,0,0,0,0,0,0
"FT4008","Blue","FALSE","Heavyweight",3,"Dmitrii Smoliakov",1550,"Switch","Cyril Asker",1521,"Orthodox","2017-01-15","Al Guinee","r121",182.88,187.96,187.96,187.96,247,253,"record4008","FT4008",1,0,0,0,1,0,0,0,0,0,0,0,0,1,164,1,0,0,0,1,2,538,0,0,0,0,0,0,0,0
"FT4001","Blue","FALSE","Lightweight",3,"Devin Powell",1612,"Orthodox","Drakkar Klose",1613,"Orthodox","2017-01-15","John McCarthy","r2",175.26,182.88,177.8,185.42,155,155,"record4001","FT4001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT4011","Blue","FALSE","Heavyweight",3,"Andrei Arlovski",210,"Orthodox","Francis Ngannou",1490,"Orthodox","2017-01-28","Adam Martinez","r29",193.04,190.5,210.82,195.58,250,240,"record4011","FT4011",0,4,0,4,0,0,0,0,0,2,1,1,4,6,321,3,0,0,7,7,40,433.3809524,5,0,1,2,9,2,0,14
"FT4013","Blue","FALSE","Middleweight",3,"Nate Marquardt",335,"Orthodox","Sam Alvey",1303,"Southpaw","2017-01-28","Herb Dean","r18",187.96,182.88,190.5,187.96,205,185,"record4013","FT4013",0,3,0,3,3,0,0,0,1,4,1,0,6,16,444.1111111,0,1,0,4,9,45,529.7727273,1,0,0,4,6,3,0,13
"FT4010","Blue","FALSE","Welterweight",3,"Donald Cerrone",783,"Orthodox","Jorge Masvidal",1065,"Orthodox","2017-01-28","Herb Dean","r18",180.34,185.42,187.96,185.42,170,155,"record4010","FT4010",0,2,0,3,4,0,0,0,5,2,1,0,8,33,817.1666667,0,4,0,8,4,48,539.6086957,1,0,0,6,8,5,0,19
"FT4014","Red ","FALSE","Bantamweight",3,"Raphael Assuncao",809,"Orthodox","Aljamain Sterling",1191,"Orthodox","2017-01-28","Tim Mills","r30",170.18,165.1,180.34,167.64,135,135,"record4014","FT4014",1,0,0,4,1,0,0,0,1,1,2,0,4,14,783.8,1,0,0,7,2,23,698.6666667,0,0,1,4,1,1,0,7
"FT4012","Blue","FALSE","Featherweight",3,"Alex Caceres",811,"Southpaw","Jason Knight",1486,"Orthodox","2017-01-28","Tom Johnson","r61",177.8,177.8,180.34,185.42,145,145,"record4012","FT4012",0,2,0,2,1,0,0,1,1,0,0,0,2,9,900,1,0,0,2,8,41,756.4,0,0,2,3,0,2,0,7
"FT4018","Red ","FALSE","Light Heavyweight",3,"Marcos Rogerio de Lima",1239,"Orthodox","Jeremy Kimball",1617,"Switch","2017-01-28","Adam Martinez","r29",182.88,185.42,182.88,190.5,205,253,"record4018","FT4018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,0,0,2,2,5,126,0,0,0,0,2,1,0,3
"FT4009","Red ","FALSE","Women's Bantamweight",5,"Valentina Shevchenko",1492,"Southpaw","Julianna Pena",1135,NULL,"2017-01-28","Herb Dean","r18",167.64,165.1,175.26,167.64,135,125,"record4009","FT4009",0,4,0,4,0,1,0,0,2,2,0,0,4,8,584.5,0,1,0,1,1,11,1100,0,0,1,1,0,0,0,2
"FT4016","Blue","FALSE","Light Heavyweight",3,"Henrique da Silva",1532,"Orthodox","Jordan Johnson",1616,"Orthodox","2017-01-28","Tom Johnson","r61",187.96,190.5,200.66,193.04,205,205,"record4016","FT4016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,0,0,2,1,6,517.6666667,0,0,0,0,1,1,0,2
"FT4017","Red ","FALSE","Middleweight",3,"Eric Spicely",1543,"Orthodox","Alessio Di Chirico",1516,"Orthodox","2017-01-28","Tim Mills","r30",182.88,185.42,187.96,185.42,185,185,"record4017","FT4017",0,1,0,1,1,0,0,1,0,0,0,0,1,6,900,0,1,0,1,1,2,170.5,0,0,0,0,0,1,0,1
"FT4020","Red ","FALSE","Lightweight",3,"Jason Gonzalez",1572,"Southpaw","JC Cottrell",1549,"Orthodox","2017-01-28","Tim Mills","r30",175.26,187.96,180.34,187.96,155,155,"record4020","FT4020",1,0,0,0,1,0,0,0,0,0,0,0,0,3,900,1,0,0,0,1,1,105,0,0,0,0,0,0,0,0
"FT4015","Blue","FALSE","Welterweight",3,"Bobby Nash",1614,"Orthodox","Li Jingliang",1235,"Orthodox","2017-01-28","Adam Martinez","r29",182.88,182.88,180.34,187.96,170,170,"record4015","FT4015",0,1,0,1,2,0,0,1,0,2,0,0,3,11,557.6,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT4019","Red ","FALSE","Flyweight",3,"Alexandre Pantoja",1615,"Orthodox","Eric Shelton",1618,"Orthodox","2017-01-28","Tom Johnson","r61",167.64,165.1,172.72,170.18,125,125,"record4019","FT4019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT4021","Blue","FALSE","Featherweight",5,"Dennis Bermudez",889,"Orthodox","Chan Sung Jung",810,"Orthodox","2017-02-04","Herb Dean","r18",170.18,167.64,182.88,167.64,145,155,"record4021","FT4021",1,0,0,3,1,1,0,0,0,1,2,0,3,11,648.25,0,2,0,7,3,29,671.5,1,0,2,4,1,2,0,9
"FT4023","Blue","FALSE","Lightweight",3,"Abel Trujillo",999,"Orthodox","James Vick",1103,"Orthodox","2017-02-04","Kerry Hatley","r24",190.5,172.72,193.04,177.8,155,155,"record4023","FT4023",1,0,0,5,1,0,0,0,3,0,2,0,5,12,551.1666667,0,3,0,3,3,18,515.7777778,0,0,0,1,3,1,0,6
"FT4024","Blue","FALSE","Light Heavyweight",3,"Ovince Saint Preux",1071,"Southpaw","Volkan Oezdemir",1620,"Orthodox","2017-02-04","Chris Reed","r151",187.96,190.5,190.5,203.2,205,205,"record4024","FT4024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,0,0,4,4,27,614.0909091,1,1,0,1,4,1,0,7
"FT4026","Red ","FALSE","Women's Strawweight",3,"Jessica Andrade",1095,"Orthodox","Angela Hill",1379,"Orthodox","2017-02-04","Jacob Montalvo","r79",160.02,154.94,162.56,157.48,115,115,"record4026","FT4026",2,0,0,1,2,0,0,0,1,0,0,0,1,7,655.6666667,0,2,0,3,3,18,552.8888889,0,0,1,2,1,2,0,6
"FT4028","Red ","FALSE","Featherweight",3,"Chas Skelly",1228,"Orthodox","Chris Gruetzemacher",1484,"Orthodox","2017-02-04","Chris Reed","r151",172.72,180.34,172.72,182.88,155,145,"record4028","FT4028",0,1,0,1,0,0,0,0,1,0,0,0,1,3,900,0,1,0,4,2,15,555.5714286,0,0,0,1,1,3,0,5
"FT4025","Blue","FALSE","Heavyweight",3,"Anthony Hamilton",1266,"Orthodox","Marcel Fortuna",1621,"Orthodox","2017-02-04","Herb Dean","r18",185.42,195.58,187.96,193.04,205,260,"record4025","FT4025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,0,0,1,4,12,379.8571429,0,0,0,1,2,0,0,3
"FT4030","Red ","FALSE","Women's Strawweight",3,"Tecia Torres",1369,"Orthodox","Bec Rawlings",1367,"Orthodox","2017-02-04","Jacob Montalvo","r79",167.64,154.94,162.56,152.4,125,115,"record4030","FT4030",1,0,0,2,2,0,0,0,1,0,1,0,2,9,591.5,1,0,0,3,1,12,900,0,0,0,3,0,0,0,3
"FT4032","Blue","FALSE","Light Heavyweight",3,"Daniel Jolly",1461,"Orthodox","Khalil Rountree Jr.",1539,"Southpaw","2017-02-04","Chris Reed","r151",185.42,185.42,193.04,190.5,205,205,"record4032","FT4032",2,0,0,0,2,1,0,0,0,0,0,0,0,4,573.5,1,0,0,0,1,1,285,0,0,0,0,0,0,0,0
"FT4031","Draw","FALSE","Welterweight",3,"Alex Morono",1495,"Orthodox","Niko Price",1611,"Orthodox","2017-02-04","Kerry Hatley","r24",182.88,180.34,193.04,182.88,170,170,"record4031","FT4031",0,1,0,1,0,0,0,0,0,0,1,0,1,1,270,0,2,0,2,0,6,900,0,0,1,1,0,0,0,2
"FT4027","Draw","FALSE","Heavyweight",3,"Adam Milstead",1531,"Orthodox","Curtis Blaydes",1517,"Orthodox","2017-02-04","Kerry Hatley","r24",193.04,190.5,203.2,193.04,265,205,"record4027","FT4027",0,1,0,1,1,0,0,0,0,1,0,0,1,4,511,0,1,0,1,0,2,541,0,0,0,0,1,0,0,1
"FT4022","Blue","FALSE","Women's Strawweight",3,"Alexa Grasso",1583,"Orthodox","Felice Herrig",1366,"Orthodox","2017-02-04","Jacob Montalvo","r79",162.56,165.1,165.1,167.64,115,115,"record4022","FT4022",0,1,0,1,1,0,0,0,0,0,2,0,2,6,501.3333333,0,1,0,1,0,3,900,0,0,0,1,0,0,0,1
"FT4029","Red ","FALSE","Bantamweight",3,"Ricardo Ramos",1619,"Orthodox","Michinori Tanaka",1257,"Orthodox","2017-02-04","Herb Dean","r18",165.1,175.26,170.18,182.88,135,135,"record4029","FT4029",1,0,0,1,2,0,0,1,1,0,0,0,2,12,900,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT4034","Red ","FALSE","Middleweight",3,"Anderson Silva",402,"Southpaw","Derek Brunson",1015,"Southpaw","2017-02-11","Yves Lavigne","r20",185.42,187.96,195.58,195.58,185,185,"record4034","FT4034",1,0,0,5,2,0,0,0,2,4,1,0,7,15,370.2222222,5,0,0,16,5,52,627.5714286,13,0,0,2,11,3,0,16
"FT4040","Blue","FALSE","Lightweight",3,"Nik Lentz",670,"Orthodox","Islam Makhachev",1421,"Orthodox","2017-02-11","Kevin MacDonald","r73",177.8,172.72,177.8,172.72,155,155,"record4040","FT4040",0,1,0,1,1,0,0,0,1,0,1,0,2,6,488,0,2,0,4,6,46,770.8235294,0,0,2,6,2,1,0,11
"FT4037","Red ","FALSE","Lightweight",3,"Dustin Poirier",775,"Southpaw","Jim Miller",589,"Southpaw","2017-02-11","Todd Ronald Anderson","r100",172.72,175.26,180.34,182.88,155,155,"record4037","FT4037",0,3,0,7,8,0,0,2,6,3,6,0,17,59,642.92,1,0,0,4,4,31,481.875,0,0,0,4,5,3,0,12
"FT4036","Red ","FALSE","Light Heavyweight",3,"Glover Teixeira",944,"Orthodox","Jared Cannonier",1388,"Switch","2017-02-11","Kevin MacDonald","r73",180.34,187.96,195.58,193.04,185,205,"record4036","FT4036",0,2,0,2,1,0,0,0,1,1,0,0,2,5,413.6666667,1,0,0,5,3,23,511.7272727,1,0,0,1,3,3,1,8
"FT4042","Red ","FALSE","Welterweight",3,"Ryan LaFlare",1047,"Southpaw","Roan Carneiro",468,"Orthodox","2017-02-11","Dan Miragliotta","r25",180.34,185.42,187.96,187.96,170,170,"record4042","FT4042",0,1,0,1,4,0,0,1,1,1,1,0,4,17,546,0,1,0,4,1,20,1000,0,0,0,5,0,0,0,5
"FT4035","Red ","FALSE","Middleweight",3,"Jacare Souza",1074,"Orthodox","Tim Boetsch",542,"Orthodox","2017-02-11","Dan Miragliotta","r25",182.88,185.42,187.96,182.88,185,185,"record4035","FT4035",0,2,0,4,9,0,0,2,3,6,0,0,11,44,563.45,0,1,0,5,1,13,497.8571429,0,0,0,1,2,3,0,6
"FT4039","Red ","FALSE","Flyweight",3,"Wilson Reis",1114,"Southpaw","Ulka Sasaki",1315,"Southpaw","2017-02-11","Dan Miragliotta","r25",177.8,162.56,180.34,165.1,125,125,"record4039","FT4039",0,1,0,1,2,0,0,0,0,0,2,0,2,7,378.75,0,2,0,2,2,17,688.1428571,0,0,0,3,0,2,0,5
"FT4033","Blue","TRUE ","Women's Featherweight",5,"Holly Holm",1399,"Southpaw","Germaine de Randamie",1097,"Orthodox","2017-02-11","Todd Ronald Anderson","r100",175.26,172.72,180.34,175.26,135,145,"record4033","FT4033",0,2,0,2,1,0,0,1,0,2,0,0,3,7,446,2,0,0,3,2,18,1013.8,2,0,1,1,1,0,0,3
"FT4038","Blue","FALSE","Welterweight",3,"Randy Brown",1501,"Orthodox","Belal Muhammad",1535,"Orthodox","2017-02-11","Yves Lavigne","r20",180.34,190.5,182.88,198.12,170,170,"record4038","FT4038",1,0,0,1,2,0,0,0,0,1,0,0,1,7,612.6666667,0,2,0,2,1,10,588.5,0,0,0,1,1,1,0,3
"FT4041","Red ","FALSE","Featherweight",3,"Rick Glenn",1573,"Southpaw","Phillipe Nover",607,"Orthodox","2017-02-11","Yves Lavigne","r20",175.26,182.88,182.88,177.8,145,145,"record4041","FT4041",2,0,0,1,5,1,0,1,0,0,0,0,1,16,760.5,1,0,0,0,1,3,900,0,0,0,0,0,0,0,0
"FT4044","Red ","FALSE","Middleweight",3,"Johny Hendricks",659,"Southpaw","Hector Lombard",980,"Southpaw","2017-02-19","Brad Jardine","r118",175.26,175.26,180.34,175.26,185,185,"record4044","FT4044",3,0,0,2,5,0,0,0,1,2,0,0,3,19,619.875,3,0,0,6,6,49,740.7222222,3,1,2,4,5,0,0,12
"FT4045","Blue","FALSE","Featherweight",3,"Sam Sicilia",955,"Orthodox","Gavin Tucker",1623,"Southpaw","2017-02-19","Cyril Desjardins","r117",167.64,172.72,167.64,170.18,145,145,"record4045","FT4045",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,0,0,2,6,22,483.8181818,0,0,0,2,3,0,0,5
"FT4047","Red ","FALSE","Women's Bantamweight",3,"Sara McMann",1069,"Orthodox","Gina Mazany",1624,"Southpaw","2017-02-19","Mario Yamasaki","r7",167.64,167.64,172.72,167.64,135,135,"record4047","FT4047",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,2,0,2,3,14,522.4285714,1,0,1,1,1,1,0,4
"FT4049","Blue","FALSE","Welterweight",3,"Nordine Taleb",1212,"Orthodox","Santiago Ponzinibbio",1129,"Orthodox","2017-02-19","Cyril Desjardins","r117",182.88,185.42,185.42,187.96,170,170,"record4049","FT4049",0,3,0,3,2,0,0,0,2,3,0,0,5,14,541,0,1,0,3,1,13,729,0,0,1,2,1,0,0,4
"FT4046","Red ","FALSE","Middleweight",3,"Elias Theodorou",1214,"Orthodox","Cezar Ferreira",963,"Southpaw","2017-02-19","Keith Peterson","r48",185.42,185.42,198.12,190.5,185,185,"record4046","FT4046",0,3,0,3,3,1,0,1,4,0,2,0,7,21,549.3,0,1,0,3,1,13,765.6,1,0,0,2,2,0,0,4
"FT4043","Red ","FALSE","Heavyweight",5,"Derrick Lewis",1223,"Orthodox","Travis Browne",729,"Orthodox","2017-02-19","Mario Yamasaki","r7",198.12,190.5,200.66,200.66,255,260,"record4043","FT4043",2,0,0,3,6,0,0,0,1,7,1,0,9,27,478.3333333,0,5,0,5,2,19,448.2,0,0,1,0,7,0,0,8
"FT4048","Red ","FALSE","Lightweight",3,"Paul Felder",1331,"Orthodox","Alessandro Ricci",1564,"Orthodox","2017-02-19","Brad Jardine","r118",180.34,180.34,175.26,177.8,155,155,"record4048","FT4048",1,0,0,0,1,0,0,0,0,0,0,0,0,3,900,1,0,0,2,3,20,801.4285714,0,0,1,1,1,1,0,4
"FT4050","Blue","FALSE","Women's Strawweight",3,"Carla Esparza",1364,NULL,"Randa Markos",1373,"Orthodox","2017-02-19","Keith Peterson","r48",162.56,154.94,160.02,160.02,115,115,"record4050","FT4050",1,0,0,1,3,0,0,0,2,0,0,0,2,13,774.8,0,1,0,1,1,8,714.3333333,2,0,0,1,0,1,0,2
"FT4052","Blue","FALSE","Middleweight",3,"Jack Marshman",1591,"Orthodox","Thiago Santos",1100,"Orthodox","2017-02-19","Brad Jardine","r118",187.96,182.88,193.04,185.42,205,185,"record4052","FT4052",2,0,0,4,4,0,0,0,1,4,0,0,5,13,301.5555556,0,1,0,1,0,2,520,0,0,0,0,1,0,0,1
"FT4053","Red ","FALSE","Middleweight",3,"Gerald Meerschaert",1603,"Southpaw","Ryan Janes",1605,"Orthodox","2017-02-19","Keith Peterson","r48",190.5,185.42,193.04,195.58,185,185,"record4053","FT4053",0,1,0,1,0,0,0,0,1,0,0,0,1,3,900,0,1,0,1,0,1,252,0,0,0,0,0,1,0,1
"FT4051","Red ","FALSE","Bantamweight",3,"Aiemann Zahabi",1622,"Orthodox","Reginaldo Vieira",1452,NULL,"2017-02-19","Mario Yamasaki","r7",170.18,172.72,165.1,172.72,135,135,"record4051","FT4051",1,0,0,1,1,1,0,0,1,0,0,0,1,5,692,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0
"FT4056","Blue","FALSE","Middleweight",3,"Rashad Evans",353,"Orthodox","Daniel Kelly",1339,"Southpaw","2017-03-04","John McCarthy","r2",182.88,182.88,177.8,190.5,185,205,"record4056","FT4056",0,3,0,3,1,0,0,0,3,1,1,0,5,14,618.6666667,2,0,0,5,6,55,773.15,4,1,4,3,6,0,0,14
"FT4061","Red ","FALSE","Bantamweight",3,"Iuri Alcantara",850,"Southpaw","Luke Sanders",1497,"Southpaw","2017-03-04","Marc Goddard","r37",167.64,175.26,170.18,180.34,135,135,"record4061","FT4061",0,1,0,1,0,0,0,0,0,0,1,0,1,1,218,0,1,0,3,5,31,655.8461538,0,0,1,4,2,1,0,8
"FT4058","Red ","FALSE","Heavyweight",3,"Alistair Overeem",900,"Orthodox","Mark Hunt",741,"Orthodox","2017-03-04","Marc Goddard","r37",177.8,193.04,182.88,203.2,265,265,"record4058","FT4058",1,0,0,4,6,1,0,0,1,6,0,0,7,32,627.1538462,1,0,0,4,4,18,443.3,1,0,0,2,4,0,0,6
"FT4054","Red ","TRUE ","Welterweight",5,"Tyron Woodley",1021,"Orthodox","Stephen Thompson",916,"Orthodox","2017-03-04","John McCarthy","r2",182.88,175.26,190.5,187.96,170,170,"record4054","FT4054",1,0,0,7,2,1,0,0,3,5,0,0,8,25,704.3,1,0,0,3,3,20,569.6666667,2,0,1,0,5,0,0,6
"FT4060","Blue","FALSE","Featherweight",3,"Mirsad Bektic",1222,"Orthodox","Darren Elkins",706,"Orthodox","2017-03-04","Chris Tognoni","r70",177.8,172.72,180.34,177.8,145,145,"record4060","FT4060",0,3,0,5,4,0,0,1,8,2,0,0,11,37,682.6,0,4,0,4,0,9,598,0,1,0,1,1,1,0,4
"FT4059","Red ","FALSE","Heavyweight",3,"Marcin Tybura",1518,"Orthodox","Luis Henrique",1493,"Orthodox","2017-03-04","Herb Dean","r18",187.96,190.5,187.96,198.12,243,249,"record4059","FT4059",0,2,0,2,1,0,0,0,0,0,2,0,2,7,581,0,1,0,1,1,5,626.5,0,0,0,0,1,0,0,1
"FT4057","Blue","FALSE","Women's Strawweight",3,"Amanda Cooper",1540,"Switch","Cynthia Calvillo",1625,"Orthodox","2017-03-04","Herb Dean","r18",162.56,160.02,162.56,162.56,115,115,"record4057","FT4057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,1,0,1,1,4,561.5,1,0,0,1,0,0,0,1
"FT4055","Blue","FALSE","Lightweight",3,"Lando Vannata",1545,"Orthodox","David Teymur",1510,"Southpaw","2017-03-04","Herb Dean","r18",175.26,175.26,185.42,180.34,155,155,"record4055","FT4055",0,2,0,2,0,0,0,0,0,2,0,0,2,4,385.5,0,1,0,1,1,3,271,0,0,0,0,1,0,0,1
"FT4064","Red ","FALSE","Bantamweight",3,"Albert Morales",1574,"Orthodox","Andre Soukhamthath",1627,"Orthodox","2017-03-04","Chris Tognoni","r70",175.26,175.26,177.8,182.88,135,135,"record4064","FT4064",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,0,0,0,2,5,648.5,0,0,0,0,0,0,0,0
"FT4062","Red ","FALSE","Heavyweight",3,"Mark Godbeer",1592,"Orthodox","Daniel Spitz",1626,"Orthodox","2017-03-04","Chris Tognoni","r70",200.66,193.04,208.28,195.58,245,240,"record4062","FT4062",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,0,0,0,1,1,136,0,0,0,0,0,0,0,0
"FT4063","Red ","FALSE","Light Heavyweight",3,"Tyson Pedro",1596,"Orthodox","Paul Craig",1609,"Orthodox","2017-03-04","Marc Goddard","r37",190.5,190.5,193.04,200.66,205,205,"record4063","FT4063",0,1,0,1,0,0,0,0,0,0,1,0,1,2,419,0,1,0,1,0,1,247,0,0,0,0,0,1,0,1
"FT4065","Draw","FALSE","Middleweight",5,"Vitor Belfort",86,"Southpaw","Kelvin Gastelum",1055,"Southpaw","2017-03-11","John McCarthy","r2",175.26,182.88,180.34,187.96,185,185,"record4065","FT4065",0,2,0,5,2,1,0,2,2,2,2,0,8,27,779.7,2,0,0,3,9,34,311.7391304,6,0,0,0,11,2,1,14
"FT4066","Red ","FALSE","Light Heavyweight",3,"Mauricio Rua",511,"Orthodox","Gian Villante",1068,"Orthodox","2017-03-11","Mario Yamasaki","r7",190.5,185.42,193.04,193.04,205,205,"record4066","FT4066",0,1,0,2,4,0,0,1,0,4,0,0,5,22,616.6666667,0,2,0,2,8,41,689.875,3,0,1,1,6,0,0,8
"FT4067","Red ","FALSE","Lightweight",3,"Edson Barboza",757,"Orthodox","Beneil Dariush",1174,"Southpaw","2017-03-11","Osiris Maia","r109",177.8,180.34,182.88,190.5,155,155,"record4067","FT4067",0,2,0,5,2,0,0,1,3,1,3,0,8,21,557.7,0,2,0,4,4,38,635.5,0,1,1,5,5,0,0,12
"FT4073","Blue","FALSE","Bantamweight",3,"Rani Yahya",779,"Orthodox","Joe Soto",1319,"Orthodox","2017-03-11","Camila Albuquerque","r126",167.64,167.64,165.1,170.18,135,135,"record4073","FT4073",0,2,0,2,3,1,0,0,0,0,2,0,2,13,650.6,0,4,0,4,3,28,710.6363636,0,0,1,4,0,3,0,8
"FT4072","Red ","FALSE","Welterweight",3,"Sergio Moraes",970,"Orthodox","Davi Ramos",1628,"Orthodox","2017-03-11","Osiris Maia","r109",167.64,182.88,177.8,182.88,155,170,"record4072","FT4072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,1,0,4,2,19,760.1428571,1,0,1,1,1,2,0,5
"FT4075","Blue","FALSE","Featherweight",3,"Rony Jason",971,"Orthodox","Jeremy Kennedy",1562,"Orthodox","2017-03-11","Camila Albuquerque","r126",180.34,170.18,180.34,177.8,145,145,"record4075","FT4075",0,1,0,1,0,0,0,0,1,0,0,0,1,3,900,3,0,0,3,4,15,458.5,1,0,0,1,2,1,0,4
"FT4071","Blue","FALSE","Lightweight",3,"Francisco Trinaldo",974,"Southpaw","Kevin Lee",1179,"Orthodox","2017-03-11","Mario Yamasaki","r7",175.26,175.26,195.58,177.8,170,155,"record4071","FT4071",0,3,0,4,2,0,0,1,3,1,2,0,7,20,633.2222222,0,7,0,7,3,34,678.3571429,0,0,1,5,2,2,1,11
"FT4068","Blue","FALSE","Flyweight",3,"Jussier Formiga",993,"Orthodox","Ray Borg",1227,"Orthodox","2017-03-11","Mario Yamasaki","r7",162.56,165.1,160.02,170.18,135,125,"record4068","FT4068",0,1,0,3,2,0,0,0,2,0,2,0,4,16,752.1666667,0,1,0,3,3,19,681.125,0,0,0,4,0,1,0,5
"FT4074","Red ","FALSE","Lightweight",3,"Michel Prazeres",1077,"Orthodox","Joshua Burkman",355,"Orthodox","2017-03-11","John McCarthy","r2",177.8,167.64,182.88,170.18,170,170,"record4074","FT4074",2,0,0,2,10,0,0,1,3,1,1,0,6,42,730.625,0,3,0,3,2,21,900,0,0,2,3,0,0,0,5
"FT4069","Draw","FALSE","Women's Bantamweight",3,"Bethe Correia",1152,"Orthodox","Marion Reneau",1389,"Orthodox","2017-03-11","Camila Albuquerque","r126",167.64,165.1,172.72,162.56,135,135,"record4069","FT4069",0,1,0,2,2,0,0,0,1,1,1,0,3,13,719.4,0,1,0,3,2,15,675,1,0,2,1,1,0,0,4
"FT4070","Red ","FALSE","Welterweight",3,"Alex Oliveira",1403,"Orthodox","Tim Means",918,"Orthodox","2017-03-11","John McCarthy","r2",187.96,180.34,190.5,193.04,170,170,"record4070","FT4070",1,0,0,4,5,0,0,1,2,4,1,0,8,29,593.6923077,1,0,0,3,3,18,581.5,0,0,0,2,2,1,0,5
